id;reputation;expert;questions;countQuestionsAnswered;avgQuestionsDownVote;stdQuestionsDownVote;varQuestionsDownVote;minQuestionsDownVote;maxQuestionsDownVote;sumQuestionsDownVote;avgQuestionsUpVote;stdQuestionsUpVote;varQuestionsUpVote;minQuestionsUpVote;maxQuestionsUpVote;sumQuestionsUpVote;avgQuestionsViewCount;stdQuestionsViewCount;varQuestionsViewCount;minQuestionsViewCount;maxQuestionsViewCount;sumQuestionsViewCount;avgQuestionsScore;stdQuestionsScore;varQuestionsScore;minQuestionsScore;maxQuestionsScore;sumQuestionsScore;avgQuestionsAnswerCount;stdQuestionsAnswerCount;varQuestionsAnswerCount;minQuestionsAnswerCount;maxQuestionsAnswerCount;sumQuestionsAnswerCount;minQuestionsCreationDate;maxQuestionsCreationDate;minQuestionsLastActivityDate;maxQuestionsLastActivityDate;avgQuestionsTitleChar;stdQuestionsTitleChar;varQuestionsTitleChar;minQuestionsTitleChar;maxQuestionsTitleChar;sumQuestionsTitleChar;avgQuestionsBodyChar;stdQuestionsBodyChar;varQuestionsBodyChar;minQuestionsBodyChar;maxQuestionsBodyChar;sumQuestionsBodyChar;avgAnswersDownVote;stdAnswersDownVote;varAnswersDownVote;minAnswersDownVote;maxAnswersDownVote;sumAnswersDownVote;avgAnswersUpVote;stdAnswersUpVote;varAnswersUpVote;minAnswersUpVote;maxAnswersUpVote;sumAnswersUpVote;avgAnswersScore;stdAnswersScore;varAnswersScore;minAnswersScore;maxAnswersScore;sumAnswersScore;minAnswersCreationDate;maxAnswersCreationDate;minAnswersLastActivityDate;maxAnswersLastActivityDate;avgAnswersBodyChar;stdAnswersBodyChar;varAnswersBodyChar;minAnswersBodyChar;maxAnswersBodyChar;sumAnswersBodyChar;answers;countAnswersAccepted;question_comments;avgQuestionCommentScore;stdQuestionCommentScore;varQuestionCommentScore;minQuestionCommentScore;maxQuestionCommentScore;sumQuestionCommentScore;minQuestionCommentCreationDate;maxQuestionCommentCreationDate;avgQuestionCommentBodyChar;stdQuestionCommentBodyChar;varQuestionCommentBodyChar;minQuestionCommentBodyChar;maxQuestionCommentBodyChar;sumQuestionCommentBodyChar;answer_comments;avgAnswerCommentScore;stdAnswerCommentScore;varAnswerCommentScore;minAnswerCommentScore;maxAnswerCommentScore;sumAnswerCommentScore;minAnswerCommentCreationDate;maxAnswerCommentCreationDate;avgAnswerCommentBodyChar;stdAnswerCommentBodyChar;varAnswerCommentBodyChar;minAnswerCommentBodyChar;maxAnswerCommentBodyChar;sumAnswerCommentBodyChar
9147;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;67.0000;0;0;67;67;67;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2014-09-08 15:11:38;2014-09-08 15:11:38;2014-09-08 15:11:38;2014-09-08 15:11:38;41.0000;0;0;41;41;41;744.0000;0;0;744;744;744;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9206;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;34.0000;0;0;34;34;34;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2014-09-11 08:36:04;2014-09-11 08:36:04;2014-09-11 08:36:04;2014-09-11 08:36:04;78.0000;0;0;78;78;78;768.0000;0;0;768;768;768;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;0.0000;0;0;0;0;0;2014-09-11 10:10:59;2014-09-11 10:10:59;376.0000;0;0;376;376;376;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9358;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-08-21 06:04:29;2015-08-21 06:04:29;2015-08-21 06:04:29;2015-08-21 06:04:29;942.0000;0;0;942;942;942;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;1.0000;0;0;1;1;1;2015-05-19 00:23:00;2015-05-19 00:23:00;115.0000;0;0;115;115;115
9364;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;64.0000;0;0;64;64;64;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2014-09-17 08:14:54;2014-09-17 08:14:54;2014-09-18 07:27:11;2014-09-18 07:27:11;60.0000;0;0;60;60;60;586.0000;0;0;586;586;586;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;0.0000;0;0;0;0;0;2014-09-18 17:12:29;2014-09-18 17:12:29;305.0000;0;0;305;305;305;1;0.0000;0;0;0;0;0;2016-04-19 06:53:32;2016-04-19 06:53:32;80.0000;0;0;80;80;80
9415;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;128.0000;0;0;128;128;128;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-09-20 14:56:02;2014-09-20 14:56:02;2015-11-12 07:02:06;2015-11-12 07:02:06;59.0000;0;0;59;59;59;816.0000;0;0;816;816;816;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2014-09-20 15:09:39;2014-10-10 15:43:32;145.0000;49.17316341257699;2418;82;202;435;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9453;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;40.0000;0;0;40;40;40;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2014-09-23 09:24:56;2014-09-23 09:24:56;2014-12-03 10:29:46;2014-12-03 10:29:46;43.0000;0;0;43;43;43;328.0000;0;0;328;328;328;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;0.0000;0;0;0;0;0;2014-09-24 06:27:08;2014-09-24 06:27:08;176.0000;0;0;176;176;176;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9459;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;162.0000;0;0;162;162;162;2.0000;0;0;2;2;2;2.0000;0;0;2;2;2;2014-09-23 21:09:40;2014-09-23 21:09:40;2014-09-25 10:36:45;2014-09-25 10:36:45;74.0000;0;0;74;74;74;831.0000;0;0;831;831;831;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2014-09-24 21:13:08;2014-09-24 21:16:25;244.0000;149.94221109036198;22482.666666666668;134;456;732;1;0.0000;0;0;0;0;0;2014-09-24 21:18:38;2014-09-24 21:18:38;298.0000;0;0;298;298;298
9492;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;80.0000;0;0;80;80;80;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2014-09-25 00:46:10;2014-09-25 00:46:10;2014-09-25 00:46:10;2014-09-25 00:46:10;95.0000;0;0;95;95;95;608.0000;0;0;608;608;608;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;1.0000;0;0;1;1;1;2014-09-25 01:59:34;2014-09-25 01:59:34;155.0000;0;0;155;155;155;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9561;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.3750;0.9921567416492215;0.984375;0;3;11;1.3750;0.9921567416492215;0.984375;0;3;11;2014-09-30 01:42:35;2015-07-31 22:02:16;2014-09-30 01:42:35;2015-07-31 22:02:16;1198.8750;1041.27763318675;1084259.109375;265;3826;9591;8;0;2;0.5000;0.5;0.25;0;1;1;2015-08-29 18:10:12;2015-08-29 18:14:37;210.0000;136;18496;74;346;420;1;0.0000;0;0;0;0;0;2015-05-10 14:47:17;2015-05-10 14:47:17;208.0000;0;0;208;208;208
9580;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;2990.0000;0;0;2990;2990;2990;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-10-01 06:01:58;2014-10-01 06:01:58;2014-10-01 10:16:19;2014-10-01 10:16:19;88.0000;0;0;88;88;88;505.0000;0;0;505;505;505;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9631;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;62.0000;0;0;62;62;62;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-10-03 06:16:22;2014-10-03 06:16:22;2014-10-03 07:18:02;2014-10-03 07:18:02;22.0000;0;0;22;22;22;486.0000;0;0;486;486;486;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;0.0000;0;0;0;0;0;2014-10-03 17:40:30;2014-10-03 17:40:30;31.0000;0;0;31;31;31
9679;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-06-30 19:00:03;2015-06-30 19:00:03;2015-07-01 10:19:51;2015-07-01 10:19:51;964.0000;0;0;964;964;964;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;2;0.5000;0.5;0.25;0;1;1;2015-08-27 17:16:36;2016-01-08 21:45:53;129.0000;95;9025;34;224;258
9795;111;no;1;1;1.0000;0;0;1;1;1;2.0000;0;0;2;2;2;75.0000;0;0;75;75;75;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-05-13 21:25:49;2015-05-13 21:25:49;2015-05-14 02:19:09;2015-05-14 02:19:09;76.0000;0;0;76;76;76;286.0000;0;0;286;286;286;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;3;1.0000;0.816496580927726;0.6666666666666666;0;2;3;2015-05-21 21:43:27;2015-05-22 10:32:21;67.6667;20.677416559027765;427.5555555555556;45;95;203
9812;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;213.0000;0;0;213;213;213;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-10-17 08:32:57;2014-10-17 08:32:57;2014-11-16 20:31:58;2014-11-16 20:31:58;86.0000;0;0;86;86;86;1131.0000;0;0;1131;1131;1131;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;2;0.0000;0;0;0;0;0;2014-10-17 12:23:18;2014-10-21 20:16:22;256.0000;119;14161;137;375;512;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
9828;111;no;2;1;1.0000;0;0;1;1;2;1.0000;0;0;1;1;2;56.0000;5;25;51;61;112;0.0000;0;0;0;0;0;0.5000;0.5;0.25;0;1;1;2014-10-17 23:50:28;2014-11-11 01:07:15;2014-10-18 02:53:21;2014-11-11 07:08:53;39.5000;11.5;132.25;28;51;79;420.5000;104.5;10920.25;316;525;841;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;3;0.0000;0;0;0;0;0;2014-10-18 02:40:18;2014-10-18 02:52:11;215.0000;113.00737439064171;12770.666666666666;101;369;645;1;0.0000;0;0;0;0;0;2014-11-11 02:29:50;2014-11-11 02:29:50;74.0000;0;0;74;74;74
9902;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;234.0000;0;0;234;234;234;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-10-22 19:30:32;2014-10-22 19:30:32;2014-12-05 16:28:20;2014-12-05 16:28:20;79.0000;0;0;79;79;79;209.0000;0;0;209;209;209;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
10132;111;no;5;5;0.4000;0.4898979485566356;0.24;0;1;2;3.2000;1.32664991614216;1.7600000000000002;1;5;16;214.4000;72.89883400987975;5314.24;114;317;1072;2.8000;1.16619037896906;1.3599999999999999;1;4;14;1.0000;0;0;1;1;5;2014-11-09 22:04:58;2015-05-25 00:41:23;2014-11-10 22:06:51;2015-05-25 02:21:33;62.4000;15.16047492659778;229.84;33;74;312;389.6000;63.26642079334029;4002.6400000000003;272;452;1948;0.3333;0.4714045207910317;0.22222222222222224;0;1;1;1.0000;0.816496580927726;0.6666666666666666;0;2;3;0.6667;0.9428090415820634;0.888888888888889;0;2;2;2015-02-08 23:28:48;2015-12-15 05:07:34;2015-02-08 23:28:48;2015-12-15 05:19:08;702.3333;56.576398691405664;3200.8888888888882;623;751;2107;3;0;3;0.0000;0;0;0;0;0;2014-11-20 03:42:17;2015-12-13 19:00:31;213.0000;158.26770569723524;25048.666666666668;57;430;639;2;0.0000;0;0;0;0;0;2015-12-15 05:26:15;2015-12-15 05:28:58;166.0000;16;256;150;182;332
10145;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2014-11-10 23:25:12;2014-11-10 23:25:12;2014-11-10 23:25:12;2014-11-10 23:25:12;460.0000;0;0;460;460;460;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;1.0000;0;0;1;1;1;2014-11-10 23:26:34;2014-11-10 23:26:34;197.0000;0;0;197;197;197
10198;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;479.0000;0;0;479;479;479;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2015-05-01 13:32:36;2015-05-01 13:32:36;2015-05-02 13:28:40;2015-05-02 13:28:40;29.0000;0;0;29;29;29;788.0000;0;0;788;788;788;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;0.0000;0;0;0;0;0;2015-05-01 13:54:00;2015-05-01 13:54:00;109.0000;0;0;109;109;109;1;0.0000;0;0;0;0;0;2016-02-26 16:19:37;2016-02-26 16:19:37;268.0000;0;0;268;268;268
10271;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2014-11-19 07:32:42;2014-11-19 07:32:42;2014-11-19 07:38:33;2014-11-19 07:38:33;1013.0000;0;0;1013;1013;1013;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;0.0000;0;0;0;0;0;2014-11-19 07:50:20;2014-11-19 07:50:20;104.0000;0;0;104;104;104
10374;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2014-11-30 04:32:04;2014-11-30 04:32:04;2014-11-30 04:32:04;2014-11-30 04:32:04;2533.0000;0;0;2533;2533;2533;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
10392;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;47.0000;0;0;47;47;47;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2014-12-01 09:36:18;2014-12-01 09:36:18;2016-02-08 04:04:07;2016-02-08 04:04:07;72.0000;0;0;72;72;72;922.0000;0;0;922;922;922;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
10431;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;75.0000;0;0;75;75;75;2.0000;0;0;2;2;2;2.0000;0;0;2;2;2;2014-12-04 17:45:37;2014-12-04 17:45:37;2015-04-14 21:49:13;2015-04-14 21:49:13;49.0000;0;0;49;49;49;1036.0000;0;0;1036;1036;1036;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
11664;111;no;1;0;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;38.0000;0;0;38;38;38;2.0000;0;0;2;2;2;0.0000;0;0;0;0;0;2015-02-24 16:22:30;2015-02-24 16:22:30;2015-03-03 14:25:04;2015-03-03 14:25:04;33.0000;0;0;33;33;33;1109.0000;0;0;1109;1109;1109;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;1;0.0000;0;0;0;0;0;2015-03-05 06:16:25;2015-03-05 06:16:25;313.0000;0;0;313;313;313;2;0.0000;0;0;0;0;0;2015-03-07 03:53:50;2015-07-14 07:17:58;252.0000;2;4;250;254;504
11760;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;306.0000;0;0;306;306;306;2.0000;0;0;2;2;2;2.0000;0;0;2;2;2;2015-05-28 08:14:56;2015-05-28 08:14:56;2015-05-28 18:19:38;2015-05-28 18:19:38;24.0000;0;0;24;24;24;565.0000;0;0;565;565;565;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
12894;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-01-08 06:36:57;2015-01-08 06:36:57;2015-01-08 06:36:57;2015-01-08 06:36:57;403.0000;0;0;403;403;403;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
12950;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-01-11 02:55:06;2015-01-11 02:55:06;2015-01-11 02:55:06;2015-01-11 02:55:06;344.0000;0;0;344;344;344;1;0;1;0.0000;0;0;0;0;0;2016-02-27 20:36:30;2016-02-27 20:36:30;109.0000;0;0;109;109;109;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
12985;111;no;2;0;0.0000;0;0;0;0;0;1.0000;1;1;0;2;2;28.5000;13.5;182.25;15;42;57;1.0000;1;1;0;2;2;0.0000;0;0;0;0;0;2015-01-13 01:20:20;2015-04-19 02:37:37;2015-01-13 04:27:20;2015-04-19 03:17:43;36.5000;8.5;72.25;28;45;73;413.5000;186.5;34782.25;227;600;827;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;2;0.0000;0;0;0;0;0;2015-01-14 01:22:50;2015-04-19 03:53:39;199.5000;15.5;240.25;184;215;399;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
14533;111;no;1;0;0.0000;0;0;0;0;0;0.0000;0;0;0;0;0;17.0000;0;0;17;17;17;0.0000;0;0;0;0;0;0.0000;0;0;0;0;0;2016-02-06 21:46:23;2016-02-06 21:46:23;2016-02-12 06:59:11;2016-02-12 06:59:11;72.0000;0;0;72;72;72;846.0000;0;0;846;846;846;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-02-19 19:15:21;2015-02-19 19:15:21;2015-02-19 19:15:21;2015-02-19 19:15:21;308.0000;0;0;308;308;308;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;1;0.0000;0;0;0;0;0;2015-02-22 15:08:07;2015-02-22 15:08:07;90.0000;0;0;90;90;90
14565;111;no;1;1;2.0000;0;0;2;2;2;2.0000;0;0;2;2;2;534.0000;0;0;534;534;534;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;2015-02-21 22:02:09;2015-02-21 22:02:09;2015-02-22 01:12:25;2015-02-22 01:12:25;32.0000;0;0;32;32;32;164.0000;0;0;164;164;164;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;2;0.5000;0.5;0.25;0;1;1;2015-02-22 16:26:07;2015-02-23 12:36:32;284.0000;91;8281;193;375;568;1;1.0000;0;0;1;1;1;2015-02-22 16:36:39;2015-02-22 16:36:39;299.0000;0;0;299;299;299
14818;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-09-24 17:38:02;2015-09-24 17:38:02;2015-09-24 17:38:02;2015-09-24 17:38:02;1515.0000;0;0;1515;1515;1515;1;0;1;0.0000;0;0;0;0;0;2015-09-25 15:51:10;2015-09-25 15:51:10;252.0000;0;0;252;252;252;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
14830;111;no;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0.0000;0;0;0;0;0;1.0000;0;0;1;1;1;1.0000;0;0;1;1;1;2015-03-08 07:56:55;2015-03-08 07:56:55;2015-03-08 08:24:16;2015-03-08 08:24:16;4311.0000;0;0;4311;4311;4311;1;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
15139;111;no;2;0;0.0000;0;0;0;0;0;1.0000;0;0;1;1;2;104.5000;87.5;7656.25;17;192;209;1.0000;0;0;1;1;2;0.0000;0;0;0;0;0;2015-03-27 09:48:10;2015-03-31 08:53:24;2015-03-27 09:51:47;2015-06-28 05:34:38;86.0000;5;25;81;91;172;493.0000;291;84681;202;784;986;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;6;0.1667;0.372677996249965;0.13888888888888892;0;1;1;2015-03-27 09:57:30;2015-05-29 11:19:26;157.5000;82.53231690273412;6811.583333333333;34;268;945;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
15159;111;no;1;1;0.0000;0;0;0;0;0;2.0000;0;0;2;2;2;57.0000;0;0;57;57;57;2.0000;0;0;2;2;2;1.0000;0;0;1;1;1;2015-03-30 05:06:37;2015-03-30 05:06:37;2015-03-31 05:55:10;2015-03-31 05:55:10;94.0000;0;0;94;94;94;288.0000;0;0;288;288;288;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;0;0;0;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;4;0.0000;0;0;0;0;0;2015-03-31 00:16:25;2015-03-31 14:36:29;195.7500;124.45154679633355;15488.1875;82;399;783
